result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,frames_tested,frames_decoded_clean,frames_baseline_only_decoded,frames_ml_needed,frames_ml_escaped,frames_ml_no_escape,frames_ml_invoked_decoded_clean,ml_escape_effectiveness_pct,stagnation_events,ml_calls,ml_escapes
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,109,9,2,107,107,0,7,100.000000,87,1302,977
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,112,12,5,107,107,0,7,100.000000,73,1275,968
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,125,25,9,116,116,0,16,100.000000,61,1388,1048
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,168,68,39,129,129,0,29,100.000000,43,1401,1073
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,107,7,2,105,105,0,5,100.000000,5,7315,4852
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,118,18,5,113,113,0,13,100.000000,3,7477,4850
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,126,26,10,116,116,0,16,100.000000,4,7616,5054
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,178,78,41,137,137,0,37,100.000000,1,8450,5283
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,261,161,101,160,160,0,60,100.000000,45,9115,5539
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,482,382,260,222,222,0,122,100.000000,49,9764,6167
